Intern ID,Skills_Text
intern_0922,"data science, deep learning, machine learning, natural language processing (nlp), deep learning low, machine learning low, nlp low"
intern_0923,"accounting, adobe illustrator, adobe indesign, adobe photoshop, biology, css, canva, chemistry, data analytics, database management system (dbms), html, java, javascript, ms-excel, ms-office, ms-powerpoint, mathematics, physics, python, statistics, tamil proficiency (spoken), python low"
intern_0924,
intern_0925,"algorithms, canva, java, ms-office, mysql, statistics"
intern_0926,"big data analytics, computer vision, data analytics, database management system (dbms), internet of things (iot), ms-excel, ms-office, machine learning, mysql, natural language processing (nlp), opencv, power bi, python, tableau, machine learning medium, nlp medium, python medium"
intern_0927,"ccna, data analytics, data structures, english proficiency (spoken), english proficiency (written), java, ms-excel, machine learning, manual testing, mysql, natural language processing (nlp), python, search engine optimization (seo), machine learning medium, nlp medium, python medium"
intern_0928,"c programming, java, javascript, python, python medium"
intern_0929,"android, c programming, c++ programming, css, data science, ethical hacking, html, java, javascript, kotlin, linux, machine learning, power bi, machine learning medium"
intern_0930,"creative writing, data analytics, data science, database management system (dbms), english proficiency (spoken), ms-powerpoint, machine learning, mysql, neural networks, power bi, python, sketching, statistical modeling, machine learning medium, python medium"
intern_0931,"css, html, java, javascript, python, python medium"
intern_0932,"algorithms, artificial intelligence, computer vision, creative writing, data analytics, data science, data structures, deep learning, english proficiency (spoken), english proficiency (written), google analytics, javascript, ms-excel, ms-office, machine learning, mysql, postgresql, power bi, python, sql, tableau, deep learning medium, machine learning medium, python medium"
intern_0933,"data science, database management system (dbms), java, ms-excel, machine learning, mysql, natural language processing (nlp), power bi, python, r programming, sql, tableau, machine learning medium, nlp medium, python high"
intern_0934,"css, data science, html, java, mysql, python, python low"
intern_0935,"adobe after effects, adobe photoshop, adobe photoshop lightroom cc, adobe premiere pro, algorithms, css, data analytics, data science, data structures, english proficiency (spoken), english proficiency (written), html, javascript, ms-excel, machine learning, natural language processing (nlp), photography, power bi, python, sql, solidworks, video editing, video making, machine learning low, nlp low, python medium"
intern_0936,"ajax, c#, cloud computing, html, internet of things (iot), java, javascript, linux, ms-excel, ms-office, ms-powerpoint, ms-word, mysql, python, python low"
intern_0937,"css, html, javascript, python, reactjs, sql, python medium"
intern_0938,"android, c programming, c++ programming, css, cloud computing, database management system (dbms), html, internet of things (iot), microsoft visual studio, php, raspberry pi"
intern_0939,"data analytics, english proficiency (written), machine learning, natural language processing (nlp), power bi, python, sql, tableau, machine learning medium, nlp medium, python medium"
intern_0940,"angularjs, c programming, c++ programming, css, creative writing, html, java, python, sql, python medium"
intern_0941,"computer vision, data analytics, english proficiency (spoken), english proficiency (written), ms-excel, ms-office, ms-word, mysql, python, python medium"
intern_0942,"c programming, data structures, internet of things (iot), java, machine learning, machine learning low, python medium"
intern_0943,"data analytics, data science, deep learning, html, javascript, ms-excel, ms-office, machine learning, python, r programming, deep learning low, machine learning low, python medium"
intern_0944,"deep learning, ms-excel, machine learning, natural language processing (nlp), python, sql, statistics, deep learning medium, machine learning medium, nlp medium, python medium"
intern_0945,"data analytics, matlab, machine learning, python, sql, visual basic (vb), machine learning low, python low"
intern_0946,"css, computer vision, data analytics, data science, deep learning, flask, html, machine learning, mysql, python, deep learning low, machine learning medium, python medium"
intern_0947,"artificial intelligence, ms-excel, machine learning, power bi, python, sql, machine learning medium, python medium"
intern_0948,"css, data analytics, data science, data structures, deep learning, english proficiency (written), html, ms-excel, machine learning, mongodb, natural language processing (nlp), neural networks, opencv, python, sql, deep learning low, machine learning low, nlp low, python medium"
intern_0949,"cloud computing, python, python low"
intern_0950,"algorithms, data structures, database management system (dbms), english proficiency (spoken), english proficiency (written), java, ms-excel, machine learning, power bi, python, sql, machine learning low, python medium"
intern_0951,"c++ programming, css, express.js, flask, html, javascript, machine learning, mongodb, node.js, python, machine learning low, python medium"
intern_0952,"content writing, figma, html, javascript, ms-excel, ms-office, marketing strategies, ui & ux design, user interface (ui) development"
intern_0953,
intern_0954,"c programming, css, computer networks, computer vision, data science, deep learning, english proficiency (spoken), english proficiency (written), german proficiency (spoken), german proficiency (written), html, java, javascript, jira, machine learning, mathematics, mysql, natural language processing (nlp), python, deep learning medium, machine learning medium, nlp low, python medium"
intern_0955,"artificial intelligence, c++ programming, computer vision, data analytics, data science, data structures, deep learning, github, image processing, java, ms-excel, machine learning, mysql, natural language processing (nlp), neural networks, power bi, python, sql, statistics, tableau, deep learning low, machine learning medium, nlp low, python medium"
intern_0956,"c++ programming, canva, dart, data analytics, data science, database management system (dbms), deep learning, english proficiency (spoken), english proficiency (written), flutter, java, ms sql server, ms-office, machine learning, power bi, python, sql, deep learning low, machine learning low, python low"
intern_0957,"data analytics, ms-excel, machine learning, physics, power bi, python, sql, statistics, machine learning low, python medium"
intern_0958,"artificial intelligence, c programming, c++ programming, css, computer vision, data analytics, data science, data structures, deep learning, django, flask, html, ms-excel, machine learning, natural language processing (nlp), neural networks, python, sql, deep learning medium, machine learning high, nlp high, python high"
intern_0959,"artificial intelligence, computer vision, data analytics, data science, data structures, deep learning, flask, machine learning, natural language processing (nlp), neural networks, opencv, python, deep learning medium, machine learning medium, nlp medium, python medium"
intern_0960,"bootstrap, css, computer networks, computer vision, creative writing, data analytics, data science, data structures, deep learning, english proficiency (spoken), english proficiency (written), html, javascript, ms-excel, machine learning, mysql, natural language processing (nlp), neural networks, node.js, php, python, reactjs, wordpress, deep learning medium, jquery, machine learning medium, nlp medium, python medium"
intern_0961,"computer vision, data analytics, data science, deep learning, english proficiency (spoken), english proficiency (written), machine learning, natural language processing (nlp), python, sql, deep learning low, machine learning medium, nlp low, python medium"
intern_0962,"c programming, c++ programming, css, data analytics, data structures, deep learning, flask, html, machine learning, opencv, sqlite, deep learning low, machine learning medium, python high"
intern_0963,
intern_0964,"data analytics, data science, machine learning, python, sql, tableau, machine learning low, python low"
intern_0965,"bootstrap, css, html, javascript, mysql, node.js, php, python, reactjs, wordpress, python medium"
intern_0966,"css, computer vision, data analytics, data science, deep learning, java, ms-excel, machine learning, mysql, neural networks, power bi, python, research and analytics, sql, tableau, ui & ux design, deep learning low, machine learning medium, python medium"
intern_0967,"css, data analytics, data science, data structures, database management system (dbms), html, java, javascript, ms-office, machine learning, python, machine learning medium, python medium"
intern_0968,"autocad, ms-office, power bi, python, sql, python medium"
intern_0969,"cloud computing, database management system (dbms), microsoft azure, mysql, python, sql, tableau, python medium"
intern_0970,"c programming, c++ programming, javascript, ms-excel, python, sql, python medium"
intern_0971,"css, html, python, react native, reactjs, python medium"
intern_0972,"css, data structures, html, java"
intern_0973,"data analytics, data science, javascript, machine learning, python, tableau, machine learning medium, python high"
intern_0974,"algorithms, c programming, c++ programming, computer vision, data analytics, data science, data structures, deep learning, git, ms-excel, machine learning, mysql, natural language processing (nlp), neural networks, r programming, sql, deep learning medium, machine learning medium, nlp medium, python high"
intern_0975,"data analytics, data science, data structures, database management system (dbms), deep learning, ms sql server, ms-excel, machine learning, opencv, power bi, python, sql, statistical modeling, deep learning medium, machine learning medium, python medium"
intern_0976,"data analytics, ms-excel, ms-office, machine learning, mysql, power bi, python, machine learning low, python high"
intern_0977,python low
intern_0978,
intern_0979,"artificial intelligence, computer vision, data analytics, data science, data structures, deep learning, elasticsearch, english proficiency (spoken), english proficiency (written), image processing, ms sql server, ms-excel, ms-office, ms-powerpoint, machine learning, mysql, natural language processing (nlp), nosql, opencv, postgresql, power bi, python, research and analytics, sql, statistics, tableau, deep learning low, machine learning low, nlp low, python high"
intern_0980,"c++ programming, computer networks, data structures, database management system (dbms), deep learning, english proficiency (spoken), english proficiency (written), git, github, ms-excel, ms-powerpoint, machine learning, natural language processing (nlp), neural networks, python, sql, deep learning medium, machine learning medium, nlp medium, python medium"
intern_0981,"data analytics, ms-excel, machine learning, python, statistics, machine learning medium, python medium"
intern_0982,"c programming, c++ programming, data analytics, data science, deep learning, english proficiency (spoken), english proficiency (written), hadoop, ms-excel, ms-office, ms-powerpoint, ms-word, machine learning, mathematics, mysql, natural language processing (nlp), power bi, python, spss, sql, statistics, tableau, deep learning low, machine learning low, nlp low, python low"
intern_0983,"adobe illustrator, algorithms, amazon web services (aws), c++ programming, cloud computing, cloud firestore, computer vision, data analytics, data science, data structures, deep learning, django, english proficiency (spoken), english proficiency (written), figma, firebase, flask, github, heroku, image processing, kotlin, linux, ms-excel, machine learning, microsoft visual studio, mysql, natural language processing (nlp), neural networks, opencv, postman, python, research and analytics, sql, deep learning medium, machine learning medium, nlp medium, python medium"
intern_0984,"adobe photoshop, c programming, css, content writing, html, java, ms-excel, sql"
intern_0985,"machine learning, machine learning low"
intern_0986,"artificial intelligence, computer vision, data analytics, data science, deep learning, english proficiency (spoken), english proficiency (written), html, hadoop, ms-excel, machine learning, manual testing, mathematics, microsoft azure, natural language processing (nlp), neural networks, power bi, python, research and analytics, sql, statistical modeling, tableau, deep learning medium, machine learning medium, nlp medium, python high"
intern_0987,"android, github, machine learning, opencv, python, machine learning medium, python medium"
intern_0988,"autocad, c programming, c++ programming, matlab"
intern_0989,"computer vision, data science, deep learning, english proficiency (written), heroku, machine learning, mathematics, mongodb, mysql, python, sql, deep learning low, machine learning medium, python medium"
intern_0990,"business analysis, data analytics, data science, database management system (dbms), deep learning, hadoop, ms-excel, machine learning, natural language processing (nlp), nosql, power bi, python, r programming, sql, tableau, deep learning medium, machine learning medium, nlp low, python medium"
intern_0991,"css, data analytics, data science, data structures, database management system (dbms), html, java, ms-excel, ms-office, machine learning, natural language processing (nlp), python, r programming, sql, tableau, machine learning medium, nlp medium, python high"
intern_0992,"acting technique, adobe photoshop, c programming, css, canva, dancer mvc web framework, english proficiency (spoken), english proficiency (written), flutter, hr analytics, html, java, ms-excel, ms-office, ms-powerpoint, ms-word, project management, python, research and analytics, spanish proficiency(spoken), spanish proficiency(written), time management, wordpress, python medium"
intern_0993,"artificial intelligence, client relationship, creative writing, data analytics, deep learning, english proficiency (spoken), english proficiency (written), hindi proficiency (spoken), jenkins, jira, ms-excel, ms-powerpoint, machine learning, natural language processing (nlp), power bi, product lifecycle management(plm), product management, project management, python, rest api, sql, tableau, ui & ux design, user interface (ui) development, wireframing, deep learning medium, machine learning low, nlp medium, python medium"
intern_0994,"adobe photoshop, adobe photoshop lightroom cc, adobe premiere pro, artificial intelligence, c programming, css, html, java, javascript, ms-office, ms-word, machine learning, mysql, python, tableau, machine learning medium, python medium"
intern_0995,python low
intern_0996,"c programming, c#, c++ programming, java, matlab, python, unity 3d, vlsi, python low"
intern_0997,"c programming, css, data analytics, html, java, javascript, php, python, reactjs, sqlite, python medium"
intern_0998,"angular 2.0, c programming, css, data structures, html, java, javascript, python, reactjs, sql, python medium"
intern_0999,"algorithms, android, artificial intelligence, css, content writing, data analytics, data science, data structures, deep learning, figma, html, java, ms-excel, machine learning, python, sql, video editing, video making, deep learning medium, machine learning low, python medium"
intern_1000,"c programming, css, data science, data structures, deep learning, html, javascript, ms-excel, machine learning, node.js, python, reactjs, sql, webflow, wordpress, deep learning medium, jquery, machine learning medium, python medium"
intern_1001,"business analysis, data analytics, data science, deep learning, ms-excel, machine learning, natural language processing (nlp), power bi, python, research and analytics, sql, tableau, deep learning high, machine learning high, nlp high, python high"
intern_1002,"data analytics, data science, ms-excel, machine learning, power bi, python, sql, tableau, machine learning medium, python medium"
intern_1003,"css, data structures, deep learning, django, flask, git, github, html, java, javascript, machine learning, natural language processing (nlp), python, rest api, reactjs, sql, selenium, deep learning medium, machine learning medium, nlp medium, python high"
intern_1004,"data science, data structures, deep learning, latex, ms-excel, machine learning, mongodb, mysql, natural language processing (nlp), power bi, python, r programming, sql, tableau, deep learning medium, machine learning medium, nlp medium, python medium"
intern_1005,"c programming, data science, java, javascript, ms-excel, mysql, python, tableau, python medium"
intern_1006,"data analytics, deep learning, html, java, ms-excel, ms-office, machine learning, python, r programming, sql, tableau, deep learning low, machine learning medium, python medium"
intern_1007,"bootstrap, c++ programming, css, chemistry, content writing, data analytics, data science, django, html, javascript, ms-excel, ms-office, machine learning, natural language processing (nlp), python, r programming, reactjs, sql, machine learning low, nlp low, python medium"
intern_1008,"c programming, data analytics, english proficiency (spoken), machine learning, natural language processing (nlp), opencv, python, machine learning medium, nlp medium, python medium"
intern_1009,"data analytics, data science, ms-excel, machine learning, natural language processing (nlp), nosql, power bi, python, sql, machine learning medium, nlp medium, python medium"
intern_1010,"c++ programming, css, computer vision, data analytics, data science, deep learning, django, english proficiency (spoken), english proficiency (written), html, javascript, machine learning, mysql, natural language processing (nlp), opencv, php, python, reactjs, deep learning high, machine learning high, nlp high, python high"
intern_1011,".net, android, artificial intelligence, data science, data structures, database management system (dbms), django, english proficiency (spoken), english proficiency (written), java, javascript, jenkins, ms-excel, ms-office, ms-word, machine learning, mysql, natural language processing (nlp), node.js, power bi, python, sql, machine learning low, nlp low, python medium"
intern_1012,"c++ programming, data analytics, data science, flask, ms-excel, machine learning, mysql, power bi, python, solidworks, tableau, machine learning medium, python medium"
intern_1013,"adobe after effects, amazon web server (aws), amazon web services (aws), analog and digital circuits, arduino, c programming, css, cloud computing, data structures, deep learning, digital signal processing, embedded systems, english proficiency (spoken), english proficiency (written), hr analytics, html, image processing, internet of things (iot), java, ms-excel, ms-office, ms-powerpoint, mysql, pcb design, python, robotics, sql, sketch, voice-over artist, voiceover, deep learning medium, ios, python medium"
intern_1014,"adobe illustrator, adobe indesign, c programming, ms-excel, ms-office, ms-powerpoint, ms-word, python, vs code, python low"
intern_1015,".net, algorithms, angular 7.0, artificial intelligence, bootstrap, c programming, c#, c#.net, c++ programming, css, computer networking, data analytics, data science, data structures, database management system (dbms), firebase, flutter, golang, html, java, javascript, ms sql server, machine learning, mongodb, mysql, natural language processing (nlp), node.js, python, react native, reactjs, redux, sql, machine learning medium, nlp medium, python medium"
intern_1016,"artificial intelligence, c programming, c++ programming, css, html, java, javascript, machine learning, python, ui & ux design, video editing, machine learning medium, python medium"
intern_1017,"algorithms, assamese proficiency (written), computer vision, data analytics, data science, data structures, deep learning, image processing, java, ms-excel, machine learning, opencv, oracle, postgresql, power bi, python, sas, sql, deep learning medium, machine learning medium, python medium"
intern_1018,"adobe after effects, adobe illustrator, adobe photoshop, blockchain, cloud computing, data analytics, django, ethereum, machine learning, mongodb, mysql, python, solidity, terraform, machine learning low, python medium"
intern_1019,"artificial intelligence, c programming, html, machine learning, python, machine learning low, python medium"
intern_1020,"autocad, html, machine learning, python, software testing, machine learning low, python medium"
intern_1021,"bootstrap, c++ programming, css, data science, data structures, deep learning, flask, html, machine learning, python, deep learning low, machine learning medium, python medium"
intern_1022,"c programming, c++ programming, css, content writing, data structures, database management system (dbms), html, java, javascript, ms-word, oracle, python, sql, python medium"
intern_1023,"android, bootstrap, css, data structures, database management system (dbms), html, json, java, javascript, machine learning, natural language processing (nlp), jquery, machine learning medium, nlp medium"
intern_1024,"algorithms, computer vision, data analytics, data science, data structures, database management system (dbms), deep learning, github, java, ms sql server, ms-excel, machine learning, mysql, natural language processing (nlp), neural networks, opencv, postgresql, power bi, python, sql, statistics, tableau, deep learning medium, machine learning high, nlp medium, python high"
intern_1025,"artificial intelligence, autocad, c++ programming, computer vision, data analytics, data science, data structures, deep learning, gitlab, image processing, matlab, ms-excel, ms-powerpoint, ms-word, machine learning, natural language processing (nlp), neural networks, opencv, python, r programming, sql, tableau, deep learning medium, machine learning medium, nlp low, python medium"
intern_1026,"algorithms, amazon web server (aws), amazon web services (aws), angular 2.0, angular 7.0, artificial intelligence, blockchain, c programming, c++ programming, css, computer vision, data analytics, data science, data structures, django, eclipse (ide), ethereum, ethical hacking, html, internet of things (iot), java, javafx, javascript, linux, ms sql server, ms-excel, machine learning, mysql, natural language processing (nlp), neural networks, node.js, opencv, php, python, reactjs, sql, jquery, machine learning high, nlp high, python high"
intern_1027,python medium
intern_1028,"adobe photoshop, android, blender 3d, blogging, c programming, c#, c++ programming, css, computer vision, content marketing, content writing, creative writing, data science, data structures, database management system (dbms), english proficiency (spoken), english proficiency (written), firebase, flutter, html, hadoop, image processing, java, javascript, kotlin, matlab, ms-excel, machine learning, music, python, r programming, sql, social media marketing, ui & ux design, unity 3d, unity engine, unreal engine, video editing, video making, virtualization, machine learning high, python medium"
intern_1029,"artificial intelligence, deep learning, machine learning, natural language processing (nlp), python, deep learning medium, machine learning medium, nlp medium, python medium"
intern_1030,"adobe illustrator, c++ programming, css, canva, coreldraw, creative writing, data analytics, data science, deep learning, design thinking, html, javascript, jira, ms-office, machine learning, mysql, power bi, python, ui & ux design, deep learning medium, machine learning medium, python medium"
intern_1031,"android, css, computer vision, data science, data structures, deep learning, django, flask, git bash, github, html, internet of things (iot), java, javascript, machine learning, neural networks, sql, deep learning low, machine learning medium, python high"
intern_1032,"algorithms, data analytics, data science, deep learning, ms-excel, machine learning, natural language processing (nlp), python, sql, statistical modeling, tableau, deep learning medium, machine learning medium, nlp medium, python medium"
intern_1033,"english proficiency (spoken), english proficiency (written), machine learning, mathematics, python, sql, machine learning low, python low"
intern_1034,"algorithms, bootstrap, c programming, css, computer networking, computer networks, data structures, database management system (dbms), english proficiency (spoken), english proficiency (written), html, java, javascript, ms-excel, ms-office, ms-powerpoint, ms-word, mathematics, python, sql, subject matter expert (sme), python high"
intern_1035,"amazon web server (aws), deep learning, flask, machine learning, natural language processing (nlp), power bi, python, deep learning low, machine learning medium, nlp medium, python medium"
intern_1036,"data analytics, data science, deep learning, django, flask, ms-excel, machine learning, mysql, plc programming, power bi, python, research and analytics, statistics, tableau, deep learning medium, machine learning medium, python medium"
intern_1037,"data analytics, english proficiency (written), ms-excel, mathematics, python, python medium"
intern_1038,"angular 7.0, artificial intelligence, bootstrap, c programming, c++ programming, css, computer vision, creative writing, data analytics, data science, data structures, deep learning, embedded systems, english proficiency (spoken), english proficiency (written), express.js, github, html, hadoop, java, javascript, ms sql server, ms-powerpoint, ms-word, machine learning, mongodb, natural language processing (nlp), neural networks, nosql, node.js, opencv, postgresql, python, robotics, sql, typescript, deep learning medium, jquery, machine learning high, nlp high, python high"
intern_1039,"bootstrap, css, data science, data structures, html, hibernate (java), jsp, java, machine learning, python, sql, servlets, spring mvc, machine learning medium, python medium"
intern_1040,"computer vision, data analytics, data science, deep learning, image processing, machine learning, natural language processing (nlp), neural networks, opencv, python, tableau, deep learning high, machine learning high, nlp medium, python high"
intern_1041,"algorithms, blogging, bootstrap, c programming, c++ programming, css, content writing, copywriting, creative writing, data structures, database management system (dbms), devops, django, english proficiency (spoken), english proficiency (written), flutter, html, java, ms-excel, ms-office, ms-powerpoint, machine learning, mysql, python, sql, swing (java), machine learning low, python medium"
intern_1042,"express.js, flutter, java, javascript, mongodb, node.js, reactjs, solidity, spring mvc"
intern_1043,"c programming, data analytics, data science, ms-excel, ms-office, machine learning, mysql, natural language processing (nlp), python, sql, machine learning medium, nlp low, python medium"
intern_1044,"algorithms, big data analytics, blockchain, c programming, c++ programming, css, computer networks, data analytics, data science, data structures, database management system (dbms), deep learning, eclipse (ide), english proficiency (spoken), english proficiency (written), ethereum, ethical hacking, git, html, hadoop, java, javascript, ms-excel, ms-office, ms-powerpoint, machine learning, natural language processing (nlp), physics, power bi, python, sql, stata, vs code, video editing, deep learning low, machine learning medium, nlp low, python medium"
intern_1045,"artificial intelligence, c++ programming, cloud computing, computer vision, data analytics, data science, deep learning, digital signal processing, english proficiency (spoken), financial modeling, financial literacy, ms-excel, machine learning, mysql, neural networks, nosql, power bi, python, research and analytics, sql, selenium, statistical modeling, stock trading, tableau, deep learning high, machine learning medium, python medium"
intern_1046,"c programming, data analytics, data science, data structures, deep learning, english proficiency (spoken), english proficiency (written), java, ms-excel, ms-powerpoint, machine learning, python, r programming, sql, deep learning low, machine learning medium, python medium"
intern_1047,"business analysis, css, data analytics, data science, deep learning, html, ms-excel, ms-office, machine learning, natural language processing (nlp), python, sql, search engine optimization (seo), tableau, wordpress, deep learning low, jquery, machine learning medium, nlp medium, python medium"
intern_1048,"c++ programming, css, data analytics, data science, data structures, deep learning, english proficiency (spoken), english proficiency (written), html, ms-excel, machine learning, mongodb, mysql, power bi, python, r programming, research and analytics, sql, tableau, deep learning low, machine learning medium, python low"
intern_1049,"big data analytics, business analysis, business research, c programming, computer vision, data analytics, data science, data structures, database management system (dbms), deep learning, english proficiency (written), google analytics, html, hadoop, ms sql server, ms-excel, ms-word, machine learning, malayalam, mathematics, mysql, power bi, python, r programming, research and analytics, sql, statistical modeling, statistics, tableau, deep learning low, machine learning medium, python medium"
intern_1050,"artificial intelligence, c programming, c++ programming, database management system (dbms), deep learning, flask, ms-excel, machine learning, mysql, python, deep learning medium, machine learning medium, python high"
intern_1051,"ethical hacking, javascript, ms-excel, ms-word, machine learning, python, machine learning medium, python high"
intern_1052,"artificial intelligence, data analytics, data science, data structures, english proficiency (spoken), machine learning, mysql, natural language processing (nlp), power bi, python, r programming, statistics, machine learning medium, nlp medium, python medium"
intern_1053,"business analysis, data analytics, data science, python, python low"
intern_1054,"android, artificial intelligence, css, database management system (dbms), english proficiency (spoken), flutter, html, javascript, ms-excel, ms-powerpoint, machine learning, python, sql, machine learning low, python medium"
intern_1055,"artificial intelligence, bootstrap, c++ programming, css, data analytics, data science, data structures, django, html, javascript, machine learning, node.js, python, reactjs, wordpress, jquery, machine learning low, python medium"
intern_1056,"arduino, c++ programming, css, computer vision, html, internet of things (iot), java, machine learning, python, machine learning high, python medium"
intern_1057,
intern_1058,"computer vision, data science, data structures, deep learning, machine learning, deep learning medium, machine learning medium, python high"
intern_1059,"ms-excel, ms-office, machine learning, python, r programming, machine learning low, python medium"
intern_1060,"c programming, figma, html, java, javascript, python, ui & ux design, python high"
intern_1061,"algorithms, c++ programming, css, computer vision, data structures, deep learning, english proficiency (spoken), english proficiency (written), html, javascript, ms-excel, ms-powerpoint, machine learning, microsoft visual studio, python, reactjs, sql, sanskrit proficiency (written), tailwind css, deep learning low, machine learning low, python low"
intern_1062,"business analysis, business research, data analytics, data science, data structures, jira, machine learning, natural language processing (nlp), power bi, product management, project management, python, sql, statistical modeling, tableau, machine learning high, nlp medium, python high"
intern_1063,"english proficiency (spoken), english proficiency (written), machine learning, mysql, python, statistical modeling, machine learning medium, python medium"
intern_1064,"artificial intelligence, c programming, c++ programming, css, data structures, database management system (dbms), english proficiency (spoken), english proficiency (written), html, machine learning, market research, mysql, neural networks, online teaching, python, research and analytics, robotic process automation (rpa), teaching, vs code, machine learning medium, python medium"
intern_1065,"machine learning, python, machine learning low, python low"
intern_1066,"data science, machine learning, python, machine learning medium, python medium"
intern_1067,"algorithms, artificial intelligence, c programming, c++ programming, data science, data structures, deep learning, machine learning, natural language processing (nlp), neural networks, python, deep learning medium, machine learning medium, nlp medium, python medium"
intern_1068,"computer vision, deep learning, machine learning, natural language processing (nlp), python, deep learning high, machine learning high, nlp medium, python high"
intern_1069,"css, html, javascript, ms-excel, machine learning, reactjs, machine learning medium"
intern_1070,"artificial intelligence, c programming, c++ programming, deep learning, javascript, linux, machine learning, r programming, deep learning medium, machine learning medium, python high"
intern_1071,"british english, canva, data analytics, english proficiency (written), ms-excel, power bi, python, sql, tableau, python medium"
intern_1072,
intern_1073,"android, data science, data structures, java, machine learning, machine learning low, python medium"
intern_1074,"data analytics, data science, deep learning, ms-excel, machine learning, natural language processing (nlp), power bi, python, sql, statistics, tableau, deep learning high, machine learning high, nlp high, python high"
intern_1075,"c programming, c++ programming, css, creative writing, data structures, database management system (dbms), digital marketing, english proficiency (spoken), english proficiency (written), html, ms-excel, machine learning, python, sql, social media marketing, video making, machine learning medium, python medium"
intern_1076,"c programming, c++ programming, css, deep learning, html, machine learning, natural language processing (nlp), python, sql, deep learning medium, machine learning high, nlp medium, python high"
intern_1077,"adobe photoshop, c programming, data structures, database management system (dbms), java, python, python medium"
intern_1078,"artificial intelligence, data analytics, data science, data structures, deep learning, ms-excel, machine learning, power bi, python, r programming, sql, deep learning low, machine learning medium, python medium"
intern_1079,"deep learning, ms-excel, machine learning, natural language processing (nlp), power bi, python, sql, deep learning low, machine learning medium, nlp medium, python medium"
intern_1080,"algorithms, android, computer vision, content writing, data analytics, data science, data structures, deep learning, english proficiency (spoken), english proficiency (written), flask, machine learning, mathematics, natural language processing (nlp), python, r programming, sql, deep learning high, machine learning high, nlp high, python high"
intern_1081,"ms-excel, machine learning, power bi, python, sql, tableau, machine learning medium, python medium"
intern_1082,"javascript, python, reactjs, python medium"
intern_1083,"css, html, java, javascript"
intern_1084,"adobe xd, css, computer vision, content writing, data analytics, data structures, deep learning, english proficiency (spoken), english proficiency (written), figma, html, javascript, ms-excel, machine learning, mysql, node.js, php, postgresql, product management, python, reactjs, sql, tailwind css, deep learning low, machine learning high, python high"
intern_1085,"bootstrap, css, cloud computing, computer vision, content writing, data analytics, data science, data structures, deep learning, html, javascript, ms-excel, machine learning, mysql, natural language processing (nlp), neural networks, node.js, python, reactjs, sql, deep learning medium, jquery, machine learning high, nlp medium, python medium"
intern_1086,"algorithms, c programming, css, data science, data structures, git, github, html, machine learning, mysql, python, sql, machine learning high, python high"
intern_1087,"c++ programming, css, data analytics, data science, html, javascript, ms-excel, machine learning, node.js, power bi, python, react native, sql, tableau, machine learning medium, python medium"
intern_1088,"ms-excel, machine learning, python, sql, tableau, machine learning medium, python medium"
intern_1089,"adobe illustrator, adobe photoshop, adobe premiere pro, dietetics/nutrition, digital marketing, email marketing, english proficiency (spoken), english proficiency (written), facebook marketing, figma, html, ms-excel, ms-office, search engine optimization (seo), social media marketing, ui & ux design, wordpress"
intern_1090,"ms-excel, power bi, python, sql, python medium"
intern_1091,"css, html, java, javascript, mysql, node.js, php, python, reactjs, python medium"
intern_1092,embedded systems
intern_1093,"c programming, computer vision, data analytics, data science, data structures, deep learning, django, flask, javascript, machine learning, opencv, power bi, python, sql, deep learning medium, machine learning medium, python medium"
intern_1094,"database management system (dbms), deep learning, ms-excel, machine learning, natural language processing (nlp), power bi, python, sql, statistics, deep learning low, machine learning medium, nlp low, python medium"
intern_1095,"c programming, data science, matlab, ms-excel, machine learning, python, r programming, sql, machine learning medium, python medium"
intern_1096,"machine learning, sql, machine learning medium, python high"
intern_1097,"artificial intelligence, c programming, data analytics, data science, matlab, ms-excel, machine learning, python, sql, tableau, machine learning medium, python medium"
intern_1098,"c++ programming, english proficiency (spoken), english proficiency (written), python medium"
intern_1099,"data analytics, data science, english proficiency (spoken), english proficiency (written), hindi proficiency (spoken), hindi proficiency (written), ms-excel, ms-powerpoint, ms-word, machine learning, nosql, postgresql, python, sql, tamil proficiency (spoken), tamil proficiency (written), machine learning medium, python medium"
intern_1100,"data analytics, data science, english proficiency (spoken), english proficiency (written), ms-excel, ms-office, machine learning, mathematics, python, r programming, sql, statistics, machine learning medium, python medium"
intern_1101,"artificial intelligence, c programming, c++ programming, data structures, database management system (dbms), deep learning, java, machine learning, python, deep learning low, machine learning low, python low"
intern_1102,"data analytics, data science, deep learning, english proficiency (spoken), english proficiency (written), machine learning, natural language processing (nlp), python, r programming, rest api, research and analytics, deep learning high, machine learning high, nlp medium, python high"
intern_1103,"algorithms, c programming, c++ programming, css, data structures, database management system (dbms), design thinking, html, javascript, ms-excel, ms-office, ms-powerpoint, ms-word, sql"
intern_1104,"algorithms, computer vision, data analytics, data science, data structures, deep learning, ms-excel, machine learning, natural language processing (nlp), neural networks, deep learning low, machine learning medium, nlp low, python high"
intern_1105,"html, java, python, python low"
intern_1106,"data analytics, data science, html, ms-excel, machine learning, natural language processing (nlp), python, rest api, sql, sqlite, statistics, machine learning medium, nlp medium, python medium"
intern_1107,"c++ programming, css, computer vision, data science, english proficiency (spoken), english proficiency (written), html, internet of things (iot), javascript, machine learning, python, r programming, sql, machine learning low, python medium"
intern_1108,"deep learning, machine learning, python, deep learning low, machine learning medium, python medium"
